machine_id,target_quantity,production_day,production_month,production_day_of_week,is_weekend,shift_encoded,previous_units_produced,previous_rejection_rate,rolling_3_production_avg,rolling_3_rejection_avg
3,792,23,11,6,1,1,813.0,4.8,790.33,3.39
3,761,23,11,6,1,2,841.0,3.67,816.67,3.72
4,1017,23,11,6,1,0,982.0,1.5,964.0,3.09
4,1006,23,11,6,1,1,918.0,3.97,962.67,3.46
4,1036,23,11,6,1,2,1000.0,7.15,966.67,4.21
5,972,23,11,6,1,0,878.0,1.01,901.67,3.66
5,888,23,11,6,1,1,916.0,5.37,904.33,3.81
5,978,23,11,6,1,2,929.0,1.59,907.67,2.66
1,1024,24,11,0,0,0,904.0,4.94,956.33,5.9
1,985,24,11,0,0,1,944.0,2.68,943.33,4.4
1,991,24,11,0,0,2,983.0,3.82,943.67,3.81
2,908,24,11,0,0,0,922.0,2.33,880.0,4.57
2,879,24,11,0,0,1,955.0,2.55,913.33,3.79
2,895,24,11,0,0,2,879.0,2.33,918.67,2.4
3,820,24,11,0,0,0,846.0,1.05,833.33,3.17
3,810,24,11,0,0,1,768.0,2.78,818.33,2.5
3,786,24,11,0,0,2,772.0,2.65,795.33,2.16
4,1020,24,11,0,0,0,1024.0,2.2,980.67,4.44
4,1006,24,11,0,0,1,951.0,4.9,991.67,4.75
4,1005,24,11,0,0,2,956.0,7.09,977.0,4.73
5,939,24,11,0,0,0,923.0,5.82,922.67,4.26
5,949,24,11,0,0,1,949.0,6.96,933.67,4.79
5,934,24,11,0,0,2,948.0,4.53,940.0,5.77
1,961,25,11,1,0,0,1019.0,5.12,982.0,3.87
1,994,25,11,1,0,1,900.0,5.76,967.33,4.9
1,997,25,11,1,0,2,919.0,3.47,946.0,4.78
2,902,25,11,1,0,0,910.0,6.57,914.67,3.82
2,924,25,11,1,0,1,942.0,2.79,910.33,3.9
2,886,25,11,1,0,2,994.0,3.4,948.67,4.25
3,792,25,11,1,0,0,797.0,5.68,779.0,3.7
3,815,25,11,1,0,1,828.0,3.94,799.0,4.09
3,784,25,11,1,0,2,746.0,5.57,790.33,5.06
4,1003,25,11,1,0,0,989.0,6.34,965.33,6.11
4,991,25,11,1,0,1,1059.0,6.94,1001.33,6.79
4,995,25,11,1,0,2,949.0,1.35,999.0,4.88
5,965,25,11,1,0,0,949.0,5.76,948.67,5.75
5,942,25,11,1,0,1,964.0,1.13,953.67,3.81
5,965,25,11,1,0,2,931.0,1.27,948.0,2.72
1,960,26,11,2,0,0,951.0,6.86,923.33,5.36
1,971,26,11,2,0,1,930.0,5.2,933.33,5.18
1,953,26,11,2,0,2,1007.0,2.71,962.67,4.92
2,876,26,11,2,0,0,912.0,6.08,949.33,4.09
2,937,26,11,2,0,1,888.0,2.2,931.33,3.89
2,899,26,11,2,0,2,931.0,6.24,910.33,4.84
3,785,26,11,2,0,0,827.0,3.84,800.33,4.45
3,815,26,11,2,0,1,786.0,2.96,786.33,4.12
3,818,26,11,2,0,2,775.0,2.64,796.0,3.15
4,975,26,11,2,0,0,958.0,3.91,988.67,4.07
4,1049,26,11,2,0,1,1029.0,3.29,978.67,2.85
4,1005,26,11,2,0,2,999.0,3.01,995.33,3.4
5,958,26,11,2,0,0,853.0,4.16,916.0,2.19
5,959,26,11,2,0,1,924.0,3.35,902.67,2.93
5,959,26,11,2,0,2,943.0,4.26,906.67,3.92
1,987,27,11,3,0,0,938.0,1.47,958.33,3.13
1,1042,27,11,3,0,1,915.0,4.29,953.33,2.82
1,994,27,11,3,0,2,964.0,5.4,939.0,3.72
2,919,27,11,3,0,0,913.0,5.39,910.67,4.61
2,890,27,11,3,0,1,916.0,3.88,920.0,5.17
2,886,27,11,3,0,2,924.0,4.94,917.67,4.74
3,838,27,11,3,0,0,917.0,3.37,826.0,2.99
3,797,27,11,3,0,1,762.0,5.46,818.0,3.82
3,799,27,11,3,0,2,783.0,2.0,820.67,3.61
4,1005,27,11,3,0,0,1001.0,6.88,1009.67,4.39
4,1052,27,11,3,0,1,1019.0,4.32,1006.33,4.74
4,1043,27,11,3,0,2,1016.0,2.03,1012.0,4.41
5,975,27,11,3,0,0,920.0,4.56,929.0,4.06
5,1007,27,11,3,0,1,879.0,2.44,914.0,3.75
5,931,27,11,3,0,2,1027.0,2.56,942.0,3.19
1,1013,28,11,4,0,0,937.0,6.39,938.67,5.36
1,1001,28,11,4,0,1,894.0,2.4,931.67,4.73
1,964,28,11,4,0,2,927.0,7.11,919.33,5.3
2,909,28,11,4,0,0,918.0,2.13,919.33,3.65
2,890,28,11,4,0,1,983.0,3.82,941.67,3.63
2,930,28,11,4,0,2,974.0,5.53,958.33,3.83
3,792,28,11,4,0,0,788.0,0.88,777.67,2.78
3,790,28,11,4,0,1,694.0,6.59,755.0,3.16
3,830,28,11,4,0,2,800.0,5.1,760.67,4.19
4,998,28,11,4,0,0,951.0,1.65,995.33,2.67
4,1023,28,11,4,0,1,983.0,1.7,983.33,1.79
4,1008,28,11,4,0,2,944.0,5.51,959.33,2.95
5,958,28,11,4,0,0,947.0,1.35,951.0,2.12
5,945,28,11,4,0,1,964.0,2.33,979.33,2.08
5,960,28,11,4,0,2,920.0,4.27,943.67,2.65
1,997,29,11,5,1,0,990.0,3.7,937.0,4.4
1,983,29,11,5,1,1,947.0,1.46,954.67,4.09
1,997,29,11,5,1,2,1054.0,5.05,997.0,3.4
2,925,29,11,5,1,0,915.0,2.14,957.33,3.83
2,910,29,11,5,1,1,911.0,6.37,933.33,4.68
2,915,29,11,5,1,2,970.0,6.28,932.0,4.93
3,800,29,11,5,1,0,759.0,4.89,751.0,5.53
3,761,29,11,5,1,1,848.0,6.09,802.33,5.36
3,775,29,11,5,1,2,747.0,6.51,784.67,5.83
4,994,29,11,5,1,0,963.0,2.33,963.33,3.18
4,977,29,11,5,1,1,947.0,3.56,951.33,3.8
4,989,29,11,5,1,2,977.0,6.15,962.33,4.01
5,938,29,11,5,1,0,918.0,6.13,934.0,4.24
5,939,29,11,5,1,1,932.0,6.61,923.33,5.67
5,978,29,11,5,1,2,963.0,7.14,937.67,6.63
1,998,30,11,6,1,0,905.0,5.43,968.67,3.98
1,1018,30,11,6,1,1,925.0,3.44,961.33,4.64
1,1003,30,11,6,1,2,958.0,6.17,929.33,5.01
2,928,30,11,6,1,0,897.0,3.13,926.0,5.26
2,920,30,11,6,1,1,924.0,3.25,930.33,4.22
2,888,30,11,6,1,2,875.0,3.42,898.67,3.27
3,839,30,11,6,1,0,791.0,6.61,795.33,6.4
3,790,30,11,6,1,1,835.0,5.54,791.0,6.22
3,804,30,11,6,1,2,850.0,0.93,825.33,4.36
4,1007,30,11,6,1,0,978.0,1.41,967.33,3.71
4,1009,30,11,6,1,1,934.0,0.95,963.0,2.84
4,1015,30,11,6,1,2,1003.0,4.57,971.67,2.31
5,934,30,11,6,1,0,840.0,1.41,911.67,5.05
5,964,30,11,6,1,1,948.0,6.05,917.0,4.87
5,961,30,11,6,1,2,988.0,5.82,925.33,4.43
1,1000,1,12,0,0,0,874.0,2.46,919.0,4.02
1,996,1,12,0,0,1,1006.0,5.36,946.0,4.66
1,983,1,12,0,0,2,1006.0,2.14,962.0,3.32
2,909,1,12,0,0,0,892.0,3.98,897.0,3.55
2,886,1,12,0,0,1,911.0,6.85,892.67,4.75
2,904,1,12,0,0,2,918.0,5.85,907.0,5.56
3,797,1,12,0,0,0,826.0,4.18,837.0,3.55
3,773,1,12,0,0,1,842.0,4.75,839.33,3.29
3,781,1,12,0,0,2,758.0,4.05,808.67,4.33
4,1008,1,12,0,0,0,1006.0,1.37,981.0,2.3
4,989,1,12,0,0,1,946.0,3.07,985.0,3.0
4,988,1,12,0,0,2,953.0,2.56,968.33,2.33
5,934,1,12,0,0,0,933.0,1.89,956.33,4.59
5,935,1,12,0,0,1,873.0,4.28,931.33,4.0
5,982,1,12,0,0,2,893.0,6.3,899.67,4.16
1,977,2,12,1,0,0,977.0,2.3,996.33,3.27
1,1029,2,12,1,0,1,923.0,5.43,968.67,3.29
1,993,2,12,1,0,2,984.0,2.77,961.33,3.5
2,886,2,12,1,0,0,967.0,6.66,932.0,6.45
2,907,2,12,1,0,1,922.0,2.74,935.67,5.08
2,901,2,12,1,0,2,923.0,2.43,937.33,3.94
3,796,2,12,1,0,0,815.0,5.67,805.0,4.82
3,804,2,12,1,0,1,833.0,6.19,802.0,5.3
3,800,2,12,1,0,2,750.0,6.02,799.33,5.96
4,995,2,12,1,0,0,965.0,6.76,954.67,4.13
4,1018,2,12,1,0,1,1003.0,5.56,973.67,4.96
4,971,2,12,1,0,2,939.0,1.16,969.0,4.49
5,931,2,12,1,0,0,990.0,5.26,918.67,5.28
5,934,2,12,1,0,1,943.0,1.26,942.0,4.27
5,928,2,12,1,0,2,867.0,5.35,933.33,3.96
1,1001,3,12,2,0,0,956.0,3.14,954.33,3.78
1,1010,3,12,2,0,1,937.0,3.1,959.0,3.0
1,960,3,12,2,0,2,963.0,2.63,952.0,2.96
2,890,3,12,2,0,0,862.0,4.86,902.33,3.34
2,893,3,12,2,0,1,930.0,6.53,905.0,4.61
2,894,3,12,2,0,2,924.0,7.32,905.33,6.24
3,774,3,12,2,0,0,772.0,1.53,785.0,4.58
3,793,3,12,2,0,1,790.0,3.3,770.67,3.62
3,781,3,12,2,0,2,813.0,2.98,791.67,2.6
4,993,3,12,2,0,0,901.0,2.7,947.67,3.14
4,965,3,12,2,0,1,1004.0,5.9,948.0,3.25
4,993,3,12,2,0,2,1033.0,1.24,979.33,3.28
5,935,3,12,2,0,0,957.0,6.73,922.33,4.45
5,944,3,12,2,0,1,973.0,5.07,932.33,5.72
5,956,3,12,2,0,2,939.0,4.77,956.33,5.52
1,999,4,12,3,0,0,962.0,4.75,954.0,3.49
1,1015,4,12,3,0,1,935.0,5.56,953.33,4.31
1,992,4,12,3,0,2,1012.0,3.53,969.67,4.61
2,912,4,12,3,0,0,859.0,1.04,904.33,4.96
2,922,4,12,3,0,1,844.0,6.95,875.67,5.1
2,905,4,12,3,0,2,914.0,2.35,872.33,3.45
3,799,4,12,3,0,0,857.0,5.2,820.0,3.83
3,808,4,12,3,0,1,825.0,4.84,831.67,4.34
3,806,4,12,3,0,2,835.0,1.3,839.0,3.78
4,1020,4,12,3,0,0,995.0,4.69,1010.67,3.94
4,1015,4,12,3,0,1,959.0,3.42,995.67,3.12
4,1016,4,12,3,0,2,1058.0,5.54,1004.0,4.55
5,950,4,12,3,0,0,971.0,7.35,961.0,5.73
5,956,4,12,3,0,1,900.0,5.16,936.67,5.76
5,956,4,12,3,0,2,910.0,4.91,927.0,5.81
1,975,5,12,4,0,0,969.0,6.92,972.0,5.34
1,1021,5,12,4,0,1,914.0,5.28,965.0,5.24
1,966,5,12,4,0,2,936.0,1.06,939.67,4.42
2,914,5,12,4,0,0,815.0,7.28,857.67,5.53
2,905,5,12,4,0,1,962.0,6.42,897.0,5.35
2,894,5,12,4,0,2,934.0,6.13,903.67,6.61
3,807,5,12,4,0,0,878.0,5.39,846.0,3.84
3,808,5,12,4,0,1,822.0,3.63,845.0,3.44
3,773,5,12,4,0,2,809.0,2.76,836.33,3.93
4,1028,5,12,4,0,0,980.0,5.22,999.0,4.73
4,1001,5,12,4,0,1,1050.0,3.31,1029.33,4.69
4,1046,5,12,4,0,2,1042.0,1.33,1024.0,3.29
5,965,5,12,4,0,0,952.0,3.94,920.67,4.67
5,950,5,12,4,0,1,911.0,4.91,924.33,4.59
5,936,5,12,4,0,2,884.0,6.55,915.67,5.13
1,997,6,12,5,1,0,963.0,6.05,937.67,4.13
1,1002,6,12,5,1,1,975.0,2.89,958.0,3.33
1,1029,6,12,5,1,2,917.0,6.14,951.67,5.03
2,924,6,12,5,1,0,901.0,4.15,932.33,5.57
2,909,6,12,5,1,1,932.0,4.02,922.33,4.77
2,935,6,12,5,1,2,879.0,7.18,904.0,5.12
3,759,6,12,5,1,0,753.0,6.92,794.67,4.44
3,809,6,12,5,1,1,791.0,1.37,784.33,3.68
3,825,6,12,5,1,2,770.0,2.41,771.33,3.57
4,1010,6,12,5,1,0,977.0,1.51,1023.0,2.05
4,973,6,12,5,1,1,918.0,1.61,979.0,1.48
4,1027,6,12,5,1,2,969.0,7.18,954.67,3.43
5,965,6,12,5,1,0,954.0,6.65,916.33,6.04
5,956,6,12,5,1,1,927.0,2.83,921.67,5.34
5,951,6,12,5,1,2,949.0,6.13,943.33,5.2
1,1039,7,12,6,1,0,960.0,7.25,950.67,5.43
1,1008,7,12,6,1,1,908.0,1.84,928.33,5.08
1,995,7,12,6,1,2,919.0,5.36,929.0,4.82
2,883,7,12,6,1,0,892.0,6.2,901.0,5.8
2,915,7,12,6,1,1,923.0,1.91,898.0,5.1
2,919,7,12,6,1,2,877.0,3.2,897.33,3.77
3,801,7,12,6,1,0,792.0,2.7,784.33,2.16
3,788,7,12,6,1,1,766.0,4.61,776.0,3.24
3,826,7,12,6,1,2,785.0,4.73,781.0,4.01
4,982,7,12,6,1,0,970.0,5.92,952.33,4.9
4,1039,7,12,6,1,1,993.0,2.74,977.33,5.28
4,985,7,12,6,1,2,939.0,4.18,967.33,4.28
5,924,7,12,6,1,0,881.0,2.54,919.0,3.83
5,926,7,12,6,1,1,896.0,6.28,908.67,4.98
5,927,7,12,6,1,2,925.0,3.95,900.67,4.26
1,995,8,12,0,0,0,898.0,1.32,908.33,2.84
1,990,8,12,0,0,1,1023.0,5.97,946.67,4.22
1,1020,8,12,0,0,2,982.0,6.57,967.67,4.62
2,917,8,12,0,0,0,898.0,2.92,899.33,2.68
2,895,8,12,0,0,1,822.0,7.33,865.67,4.48
2,962,8,12,0,0,2,888.0,2.31,869.33,4.19
3,795,8,12,0,0,0,812.0,4.25,787.67,4.53
3,797,8,12,0,0,1,797.0,4.09,798.0,4.36
3,774,8,12,0,0,2,868.0,6.36,825.67,4.9
4,998,8,12,0,0,0,976.0,2.98,969.33,3.3
4,1005,8,12,0,0,1,965.0,3.11,960.0,3.42
4,976,8,12,0,0,2,1042.0,1.79,994.33,2.63
5,940,8,12,0,0,0,904.0,5.64,908.33,5.29
5,956,8,12,0,0,1,1006.0,4.19,945.0,4.59
5,939,8,12,0,0,2,995.0,5.15,968.33,4.99
1,985,9,12,1,0,0,965.0,6.4,990.0,6.31
1,1015,9,12,1,0,1,889.0,5.32,945.33,6.1
1,974,9,12,1,0,2,958.0,2.24,937.33,4.65
2,878,9,12,1,0,0,933.0,4.21,881.0,4.62
2,903,9,12,1,0,1,875.0,6.32,898.67,4.28
2,916,9,12,1,0,2,878.0,2.88,895.33,4.47
3,806,9,12,1,0,0,838.0,3.68,834.33,4.71
3,795,9,12,1,0,1,808.0,6.16,838.0,5.4
3,793,9,12,1,0,2,771.0,4.58,805.67,4.81
4,1020,9,12,1,0,0,969.0,2.32,992.0,2.41
4,1017,9,12,1,0,1,958.0,5.34,989.67,3.15
4,1000,9,12,1,0,2,999.0,2.44,975.33,3.37
5,944,9,12,1,0,0,941.0,3.39,980.67,4.24
5,950,9,12,1,0,1,917.0,2.76,951.0,3.77
5,935,9,12,1,0,2,951.0,5.84,936.33,4.0
1,996,10,12,2,0,0,906.0,2.79,917.67,3.45
1,990,10,12,2,0,1,866.0,1.59,910.0,2.21
1,997,10,12,2,0,2,926.0,4.14,899.33,2.84
2,890,10,12,2,0,0,855.0,3.39,869.33,4.2
2,910,10,12,2,0,1,873.0,6.83,868.67,4.37
2,916,10,12,2,0,2,810.0,5.92,846.0,5.38
3,792,10,12,2,0,0,790.0,6.4,789.67,5.71
3,783,10,12,2,0,1,690.0,4.83,750.33,5.27
3,814,10,12,2,0,2,780.0,7.36,753.33,6.2
4,1003,10,12,2,0,0,996.0,2.64,984.33,3.47
4,992,10,12,2,0,1,1035.0,2.08,1010.0,2.39
4,1027,10,12,2,0,2,985.0,5.01,1005.33,3.24
5,938,10,12,2,0,0,979.0,2.0,949.0,3.53
5,910,10,12,2,0,1,950.0,1.25,960.0,3.03
5,935,10,12,2,0,2,1087.0,1.18,1005.33,1.48
1,1032,11,12,3,0,0,912.0,2.56,901.33,2.76
1,993,11,12,3,0,1,1018.0,2.02,952.0,2.91
1,989,11,12,3,0,2,948.0,2.57,959.33,2.38
2,900,11,12,3,0,0,815.0,1.93,832.67,4.89
2,920,11,12,3,0,1,877.0,4.98,834.0,4.28
2,898,11,12,3,0,2,913.0,2.87,868.33,3.26
3,811,11,12,3,0,0,778.0,6.27,749.33,6.15
3,796,11,12,3,0,1,754.0,3.58,770.67,5.74
3,811,11,12,3,0,2,778.0,5.93,770.0,5.26
4,1003,11,12,3,0,0,894.0,6.78,971.33,4.62
4,992,11,12,3,0,1,1007.0,6.93,962.0,6.24
4,1005,11,12,3,0,2,1053.0,3.57,984.67,5.76
5,939,11,12,3,0,0,846.0,6.42,961.0,2.95
5,922,11,12,3,0,1,981.0,2.49,971.33,3.36
5,949,11,12,3,0,2,922.0,7.15,916.33,5.35
1,974,12,12,4,0,0,933.0,1.27,966.33,1.95
1,1011,12,12,4,0,1,945.0,4.93,942.0,2.92
1,999,12,12,4,0,2,958.0,5.43,945.33,3.88
2,928,12,12,4,0,0,883.0,6.16,891.0,4.67
2,893,12,12,4,0,1,881.0,6.67,892.33,5.23
2,899,12,12,4,0,2,864.0,2.81,876.0,5.21
3,770,12,12,4,0,0,814.0,2.51,782.0,4.01
3,777,12,12,4,0,1,835.0,7.33,809.0,5.26
3,766,12,12,4,0,2,858.0,3.05,835.67,4.3
4,1021,12,12,4,0,0,983.0,6.02,1014.33,5.51
4,990,12,12,4,0,1,970.0,2.71,1002.0,4.1
4,1026,12,12,4,0,2,1019.0,6.94,990.67,5.22
5,896,12,12,4,0,0,927.0,5.31,943.33,4.98
5,980,12,12,4,0,1,955.0,1.34,934.67,4.6
5,948,12,12,4,0,2,922.0,1.6,934.67,2.75
1,1006,13,12,5,1,0,984.0,7.08,962.33,5.81
1,978,13,12,5,1,1,904.0,7.19,948.67,6.57
1,1010,13,12,5,1,2,953.0,2.56,947.0,5.61
2,892,13,12,5,1,0,938.0,7.13,894.33,5.54
2,876,13,12,5,1,1,948.0,5.86,916.67,5.27
2,875,13,12,5,1,2,931.0,4.71,939.0,5.9
3,775,13,12,5,1,0,775.0,3.85,822.67,4.74
3,807,13,12,5,1,1,869.0,6.66,834.0,4.52
3,787,13,12,5,1,2,845.0,2.76,829.67,4.42
4,967,13,12,5,1,0,961.0,2.24,983.33,3.96
4,1007,13,12,5,1,1,958.0,3.82,979.33,4.33
4,956,13,12,5,1,2,937.0,6.3,952.0,4.12
5,976,13,12,5,1,0,942.0,1.98,939.67,1.64
5,989,13,12,5,1,1,907.0,2.89,923.67,2.16
5,923,13,12,5,1,2,853.0,4.91,900.67,3.26
1,1021,14,12,6,1,0,830.0,4.05,895.67,4.6
1,1006,14,12,6,1,1,986.0,3.24,923.0,3.28
1,989,14,12,6,1,2,954.0,5.73,923.33,4.34
2,890,14,12,6,1,0,862.0,3.58,913.67,4.72
2,913,14,12,6,1,1,907.0,4.73,900.0,4.34
2,899,14,12,6,1,2,929.0,3.63,899.33,3.98
3,748,14,12,6,1,0,755.0,2.2,823.0,3.87
3,841,14,12,6,1,1,795.0,4.79,798.33,3.25
3,808,14,12,6,1,2,803.0,4.06,784.33,3.68
4,998,14,12,6,1,0,994.0,4.42,963.0,4.85
4,985,14,12,6,1,1,1004.0,5.28,978.33,5.33
4,996,14,12,6,1,2,941.0,2.08,979.67,3.93
5,975,14,12,6,1,0,927.0,3.84,895.67,3.88
5,955,14,12,6,1,1,943.0,6.26,907.67,5.0
5,957,14,12,6,1,2,923.0,7.24,931.0,5.78
1,975,15,12,0,0,0,971.0,6.27,970.33,5.08
1,993,15,12,0,0,1,915.0,1.29,946.67,4.43
1,1001,15,12,0,0,2,933.0,2.51,939.67,3.36
2,913,15,12,0,0,0,911.0,3.09,915.67,3.82
2,891,15,12,0,0,1,919.0,3.36,919.67,3.36
2,918,15,12,0,0,2,838.0,6.26,889.33,4.24
3,777,15,12,0,0,0,860.0,1.15,819.33,3.33
3,801,15,12,0,0,1,853.0,3.4,838.67,2.87
3,798,15,12,0,0,2,776.0,2.39,829.67,2.31
4,969,15,12,0,0,0,983.0,4.66,976.0,4.01
4,999,15,12,0,0,1,919.0,6.42,947.67,4.39
4,988,15,12,0,0,2,866.0,2.48,922.67,4.52
5,978,15,12,0,0,0,853.0,1.27,906.33,4.92
5,941,15,12,0,0,1,911.0,3.5,895.67,4.0
5,957,15,12,0,0,2,855.0,6.96,873.0,3.91
1,975,16,12,1,0,0,1025.0,5.0,957.67,2.93
1,1004,16,12,1,0,1,957.0,4.49,971.67,4.0
1,991,16,12,1,0,2,967.0,1.12,983.0,3.54
2,884,16,12,1,0,0,896.0,3.24,884.33,4.29
2,956,16,12,1,0,1,873.0,5.21,869.0,4.9
2,892,16,12,1,0,2,902.0,5.65,890.33,4.7
3,795,16,12,1,0,0,841.0,1.52,823.33,2.44
3,818,16,12,1,0,1,761.0,4.99,792.67,2.97
3,784,16,12,1,0,2,791.0,6.94,797.67,4.48
4,1008,16,12,1,0,0,1028.0,6.29,937.67,5.06
4,1010,16,12,1,0,1,988.0,4.54,960.67,4.44
4,1004,16,12,1,0,2,1026.0,6.22,1014.0,5.68
5,995,16,12,1,0,0,914.0,1.72,893.33,4.06
5,933,16,12,1,0,1,875.0,1.69,881.33,3.46
5,980,16,12,1,0,2,901.0,3.33,896.67,2.25
1,1009,17,12,2,0,0,850.0,2.07,924.67,2.56
1,1018,17,12,2,0,1,915.0,1.4,910.67,1.53
1,1006,17,12,2,0,2,901.0,1.96,888.67,1.81
2,937,17,12,2,0,0,917.0,1.4,897.33,4.09
2,893,17,12,2,0,1,896.0,2.08,905.0,3.04
2,909,17,12,2,0,2,878.0,6.6,897.0,3.36
3,826,17,12,2,0,0,776.0,3.36,776.0,5.1
3,788,17,12,2,0,1,812.0,5.69,793.0,5.33
3,820,17,12,2,0,2,809.0,5.05,799.0,4.7
4,999,17,12,2,0,0,966.0,5.01,993.33,5.26
4,975,17,12,2,0,1,988.0,5.36,993.33,5.53
4,970,17,12,2,0,2,1045.0,3.78,999.67,4.72
5,948,17,12,2,0,0,999.0,5.31,925.0,3.44
5,969,17,12,2,0,1,952.0,6.39,950.67,5.01
5,908,17,12,2,0,2,978.0,3.83,976.33,5.18
1,1004,18,12,3,0,0,934.0,6.32,916.67,3.23
1,1017,18,12,3,0,1,942.0,6.45,925.67,4.91
1,974,18,12,3,0,2,962.0,4.18,946.0,5.65
2,887,18,12,3,0,0,839.0,4.22,871.0,4.3
2,911,18,12,3,0,1,905.0,3.1,874.0,4.64
2,916,18,12,3,0,2,896.0,5.68,880.0,4.33
3,832,18,12,3,0,0,827.0,3.61,816.0,4.78
3,788,18,12,3,0,1,841.0,7.07,825.67,5.24
3,783,18,12,3,0,2,823.0,3.63,830.33,4.77
4,1033,18,12,3,0,0,1011.0,1.94,1014.67,3.69
4,984,18,12,3,0,1,1014.0,1.07,1023.33,2.26
4,1010,18,12,3,0,2,1045.0,5.43,1023.33,2.81
5,993,18,12,3,0,0,935.0,3.51,955.0,4.58
5,965,18,12,3,0,1,878.0,2.98,930.33,3.44
5,965,18,12,3,0,2,952.0,4.51,921.67,3.67
1,1025,19,12,4,0,0,871.0,4.7,925.0,5.11
1,1010,19,12,4,0,1,938.0,3.7,923.67,4.19
1,1015,19,12,4,0,2,965.0,1.53,924.67,3.31
2,893,19,12,4,0,0,916.0,3.27,905.67,4.02
2,923,19,12,4,0,1,941.0,2.08,917.67,3.68
2,908,19,12,4,0,2,966.0,2.52,941.0,2.62
3,770,19,12,4,0,0,771.0,7.33,811.67,6.01
3,804,19,12,4,0,1,785.0,3.68,793.0,4.88
3,756,19,12,4,0,2,723.0,1.09,759.67,4.03
4,1014,19,12,4,0,0,1022.0,1.73,1027.0,2.74
4,995,19,12,4,0,1,976.0,4.78,1014.33,3.98
4,1038,19,12,4,0,2,978.0,3.65,992.0,3.39
5,959,19,12,4,0,0,883.0,2.11,904.33,3.2
5,968,19,12,4,0,1,947.0,5.58,927.33,4.07
5,929,19,12,4,0,2,948.0,3.46,926.0,3.72
1,1013,20,12,5,1,0,960.0,3.61,954.33,2.95
1,987,20,12,5,1,1,946.0,6.34,957.0,3.83
1,1021,20,12,5,1,2,925.0,6.19,943.67,5.38
2,877,20,12,5,1,0,919.0,6.89,942.0,3.83
2,902,20,12,5,1,1,871.0,6.94,918.67,5.45
2,876,20,12,5,1,2,895.0,3.24,895.0,5.69
3,802,20,12,5,1,0,852.0,4.8,786.67,3.19
3,840,20,12,5,1,1,683.0,3.12,752.67,3.0
3,814,20,12,5,1,2,785.0,3.56,773.33,3.83
4,999,20,12,5,1,0,981.0,2.78,978.33,3.74
4,950,20,12,5,1,1,984.0,6.2,981.0,4.21
4,989,20,12,5,1,2,955.0,1.95,973.33,3.64
5,959,20,12,5,1,0,919.0,4.57,938.0,4.54
5,939,20,12,5,1,1,883.0,5.36,916.67,4.46
5,978,20,12,5,1,2,859.0,1.26,887.0,3.73
1,1001,21,12,6,1,0,921.0,6.21,930.67,6.25
1,1021,21,12,6,1,1,933.0,2.2,926.33,4.87
1,1004,21,12,6,1,2,897.0,6.66,917.0,5.02
2,894,21,12,6,1,0,864.0,6.59,876.67,5.59
2,890,21,12,6,1,1,859.0,3.7,872.67,4.51
2,879,21,12,6,1,2,869.0,2.58,864.0,4.29
3,821,21,12,6,1,0,750.0,4.7,739.33,3.79
3,791,21,12,6,1,1,820.0,6.29,785.0,4.85
3,810,21,12,6,1,2,755.0,5.74,775.0,5.58
4,989,21,12,6,1,0,998.0,2.73,979.0,3.63
4,978,21,12,6,1,1,932.0,1.48,961.67,2.05
4,1011,21,12,6,1,2,1015.0,7.31,981.67,3.84
5,935,21,12,6,1,0,926.0,5.51,889.33,4.04
5,941,21,12,6,1,1,1003.0,2.9,929.33,3.22
5,925,21,12,6,1,2,1021.0,3.68,983.33,4.03
1,990,22,12,0,0,0,981.0,6.75,937.0,5.2
1,1000,22,12,0,0,1,978.0,6.5,952.0,6.64
1,994,22,12,0,0,2,874.0,2.35,944.33,5.2
2,916,22,12,0,0,0,939.0,5.34,889.0,3.87
2,902,22,12,0,0,1,917.0,4.58,908.33,4.17
2,961,22,12,0,0,2,861.0,5.9,905.67,5.27
3,808,22,12,0,0,0,786.0,3.32,787.0,5.12
3,765,22,12,0,0,1,836.0,3.13,792.33,4.06
3,795,22,12,0,0,2,818.0,5.32,813.33,3.92
4,997,22,12,0,0,0,1015.0,6.54,987.33,5.11
4,987,22,12,0,0,1,1040.0,4.76,1023.33,6.2
4,1001,22,12,0,0,2,913.0,5.97,989.33,5.76
5,937,22,12,0,0,0,905.0,3.83,976.33,3.47
5,956,22,12,0,0,1,887.0,5.03,937.67,4.18
5,911,22,12,0,0,2,960.0,5.79,917.33,4.88
1,1022,23,12,1,0,0,957.0,6.27,936.33,5.04
1,968,23,12,1,0,1,910.0,1.19,913.67,3.27
1,994,23,12,1,0,2,916.0,4.08,927.67,3.85
2,885,23,12,1,0,0,872.0,2.68,883.33,4.39
2,906,23,12,1,0,1,883.0,1.01,872.0,3.2
2,896,23,12,1,0,2,818.0,1.45,857.67,1.71
3,805,23,12,1,0,0,866.0,5.46,840.0,4.64
3,822,23,12,1,0,1,876.0,2.12,853.33,4.3
3,815,23,12,1,0,2,840.0,7.18,860.67,4.92
4,1000,23,12,1,0,0,959.0,2.44,970.67,4.39
4,1009,23,12,1,0,1,987.0,4.64,953.0,4.35
4,1039,23,12,1,0,2,1017.0,4.24,987.67,3.77
5,966,23,12,1,0,0,941.0,6.46,929.33,5.76
5,944,23,12,1,0,1,972.0,3.67,957.67,5.31
5,975,23,12,1,0,2,947.0,2.87,953.33,4.33
