log_id,production_id,machine_id,employee_id,log_date,quantity_produced
2297,2297,1,1,2026-01-24,1017
2298,2298,1,1,2026-01-24,873
2299,2299,2,2,2026-01-24,952
2300,2300,2,2,2026-01-24,891
2301,2301,2,2,2026-01-24,934
2302,2302,3,3,2026-01-24,803
2303,2303,3,3,2026-01-24,756
2304,2304,3,3,2026-01-24,856
2305,2305,4,4,2026-01-24,1029
2306,2306,4,4,2026-01-24,938
2307,2307,4,4,2026-01-24,1003
2308,2308,5,5,2026-01-24,906
2309,2309,5,5,2026-01-24,869
2310,2310,5,5,2026-01-24,898
2311,2311,1,1,2026-01-25,1004
2312,2312,1,1,2026-01-25,985
2313,2313,1,1,2026-01-25,938
2314,2314,2,2,2026-01-25,954
2315,2315,2,2,2026-01-25,945
2316,2316,2,2,2026-01-25,868
2317,2317,3,3,2026-01-25,865
2318,2318,3,3,2026-01-25,785
2319,2319,3,3,2026-01-25,790
2320,2320,4,4,2026-01-25,904
2321,2321,4,4,2026-01-25,955
2322,2322,4,4,2026-01-25,974
2323,2323,5,5,2026-01-25,942
2324,2324,5,5,2026-01-25,886
2325,2325,5,5,2026-01-25,900
2326,2326,1,1,2026-01-26,1016
2327,2327,1,1,2026-01-26,992
2328,2328,1,1,2026-01-26,1000
2329,2329,2,2,2026-01-26,897
2330,2330,2,2,2026-01-26,913
2331,2331,2,2,2026-01-26,924
2332,2332,3,3,2026-01-26,865
2333,2333,3,3,2026-01-26,739
2334,2334,3,3,2026-01-26,694
2335,2335,4,4,2026-01-26,959
2336,2336,4,4,2026-01-26,989
2337,2337,4,4,2026-01-26,983
2338,2338,5,5,2026-01-26,900
2339,2339,5,5,2026-01-26,951
2340,2340,5,5,2026-01-26,910
2341,2341,1,1,2026-01-27,950
2342,2342,1,1,2026-01-27,969
2343,2343,1,1,2026-01-27,932
2344,2344,2,2,2026-01-27,931
2345,2345,2,2,2026-01-27,939
2346,2346,2,2,2026-01-27,871
2347,2347,3,3,2026-01-27,780
2348,2348,3,3,2026-01-27,761
2349,2349,3,3,2026-01-27,799
2350,2350,4,4,2026-01-27,992
2351,2351,4,4,2026-01-27,1052
2352,2352,4,4,2026-01-27,966
2353,2353,5,5,2026-01-27,941
2354,2354,5,5,2026-01-27,909
2355,2355,5,5,2026-01-27,910
2356,2356,1,1,2026-01-28,964
2357,2357,1,1,2026-01-28,933
2358,2358,1,1,2026-01-28,947
2359,2359,2,2,2026-01-28,915
2360,2360,2,2,2026-01-28,910
2361,2361,2,2,2026-01-28,804
2362,2362,3,3,2026-01-28,780
2363,2363,3,3,2026-01-28,843
2364,2364,3,3,2026-01-28,737
2365,2365,4,4,2026-01-28,859
2366,2366,4,4,2026-01-28,1002
2367,2367,4,4,2026-01-28,989
2368,2368,5,5,2026-01-28,886
2369,2369,5,5,2026-01-28,934
2370,2370,5,5,2026-01-28,904
2371,2371,1,1,2026-01-29,969
2372,2372,1,1,2026-01-29,835
2373,2373,1,1,2026-01-29,939
2374,2374,2,2,2026-01-29,878
2375,2375,2,2,2026-01-29,931
2376,2376,2,2,2026-01-29,825
2377,2377,3,3,2026-01-29,801
2378,2378,3,3,2026-01-29,822
2379,2379,3,3,2026-01-29,874
2380,2380,4,4,2026-01-29,960
2381,2381,4,4,2026-01-29,992
2382,2382,4,4,2026-01-29,907
2383,2383,5,5,2026-01-29,929
2384,2384,5,5,2026-01-29,977
2385,2385,5,5,2026-01-29,1004
2386,2386,1,1,2026-01-30,966
2387,2387,1,1,2026-01-30,887
2388,2388,1,1,2026-01-30,1004
2389,2389,2,2,2026-01-30,837
2390,2390,2,2,2026-01-30,852
2391,2391,2,2,2026-01-30,958
2392,2392,3,3,2026-01-30,796
2393,2393,3,3,2026-01-30,776
2394,2394,3,3,2026-01-30,827
2395,2395,4,4,2026-01-30,986
2396,2396,4,4,2026-01-30,1067
2397,2397,4,4,2026-01-30,1023
2398,2398,5,5,2026-01-30,938
2399,2399,5,5,2026-01-30,939
2400,2400,5,5,2026-01-30,971
2401,2401,1,1,2026-01-31,946
2402,2402,1,1,2026-01-31,914
2403,2403,1,1,2026-01-31,980
2404,2404,2,2,2026-01-31,888
2405,2405,2,2,2026-01-31,911
2406,2406,2,2,2026-01-31,820
2407,2407,3,3,2026-01-31,794
2408,2408,3,3,2026-01-31,779
2409,2409,3,3,2026-01-31,719
2410,2410,4,4,2026-01-31,975
2411,2411,4,4,2026-01-31,977
2412,2412,4,4,2026-01-31,994
2413,2413,5,5,2026-01-31,976
2414,2414,5,5,2026-01-31,968
2415,2415,5,5,2026-01-31,911
2416,2416,1,1,2026-02-01,957
2417,2417,1,1,2026-02-01,970
2418,2418,1,1,2026-02-01,932
2419,2419,2,2,2026-02-01,840
2420,2420,2,2,2026-02-01,891
2421,2421,2,2,2026-02-01,948
2422,2422,3,3,2026-02-01,738
2423,2423,3,3,2026-02-01,760
2424,2424,3,3,2026-02-01,768
2425,2425,4,4,2026-02-01,941
2426,2426,4,4,2026-02-01,1008
2427,2427,4,4,2026-02-01,954
2428,2428,5,5,2026-02-01,959
2429,2429,5,5,2026-02-01,931
2430,2430,5,5,2026-02-01,860
2431,2431,1,1,2026-02-02,933
2432,2432,1,1,2026-02-02,990
2433,2433,1,1,2026-02-02,956
2434,2434,2,2,2026-02-02,886
2435,2435,2,2,2026-02-02,948
2436,2436,2,2,2026-02-02,856
2437,2437,3,3,2026-02-02,776
2438,2438,3,3,2026-02-02,836
2439,2439,3,3,2026-02-02,827
2440,2440,4,4,2026-02-02,933
2441,2441,4,4,2026-02-02,998
2442,2442,4,4,2026-02-02,954
2443,2443,5,5,2026-02-02,847
2444,2444,5,5,2026-02-02,917
2445,2445,5,5,2026-02-02,1007
2446,2446,1,1,2026-02-03,991
2447,2447,1,1,2026-02-03,948
2448,2448,1,1,2026-02-03,886
2449,2449,2,2,2026-02-03,818
2450,2450,2,2,2026-02-03,901
2451,2451,2,2,2026-02-03,916
2452,2452,3,3,2026-02-03,828
2453,2453,3,3,2026-02-03,823
2454,2454,3,3,2026-02-03,827
2455,2455,4,4,2026-02-03,991
2456,2456,4,4,2026-02-03,1027
2457,2457,4,4,2026-02-03,958
2458,2458,5,5,2026-02-03,931
2459,2459,5,5,2026-02-03,860
2460,2460,5,5,2026-02-03,908
2461,2461,1,1,2026-02-04,989
2462,2462,1,1,2026-02-04,975
2463,2463,1,1,2026-02-04,855
2464,2464,2,2,2026-02-04,981
2465,2465,2,2,2026-02-04,906
2466,2466,2,2,2026-02-04,907
2467,2467,3,3,2026-02-04,775
2468,2468,3,3,2026-02-04,783
2469,2469,3,3,2026-02-04,805
2470,2470,4,4,2026-02-04,1003
2471,2471,4,4,2026-02-04,992
2472,2472,4,4,2026-02-04,958
2473,2473,5,5,2026-02-04,893
2474,2474,5,5,2026-02-04,891
2475,2475,5,5,2026-02-04,973
2476,2476,1,1,2026-02-05,987
2477,2477,1,1,2026-02-05,969
2478,2478,1,1,2026-02-05,992
2479,2479,2,2,2026-02-05,894
2480,2480,2,2,2026-02-05,933
2481,2481,2,2,2026-02-05,921
2482,2482,3,3,2026-02-05,835
2483,2483,3,3,2026-02-05,757
2484,2484,3,3,2026-02-05,700
2485,2485,4,4,2026-02-05,990
2486,2486,4,4,2026-02-05,902
2487,2487,4,4,2026-02-05,965
2488,2488,5,5,2026-02-05,841
2489,2489,5,5,2026-02-05,980
2490,2490,5,5,2026-02-05,967
2491,2491,1,1,2026-02-06,964
2492,2492,1,1,2026-02-06,916
2493,2493,1,1,2026-02-06,878
2494,2494,2,2,2026-02-06,810
2495,2495,2,2,2026-02-06,877
2496,2496,2,2,2026-02-06,927
2497,2497,3,3,2026-02-06,786
2498,2498,3,3,2026-02-06,820
2499,2499,3,3,2026-02-06,822
2500,2500,4,4,2026-02-06,1007
2501,2501,4,4,2026-02-06,902
2502,2502,4,4,2026-02-06,949
2503,2503,5,5,2026-02-06,949
2504,2504,5,5,2026-02-06,989
2505,2505,5,5,2026-02-06,975
2506,2506,1,1,2026-02-07,961
2507,2507,1,1,2026-02-07,1000
2508,2508,1,1,2026-02-07,961
2509,2509,2,2,2026-02-07,837
2510,2510,2,2,2026-02-07,926
2511,2511,2,2,2026-02-07,947
2512,2512,3,3,2026-02-07,873
2513,2513,3,3,2026-02-07,776
2514,2514,3,3,2026-02-07,753
2515,2515,4,4,2026-02-07,1014
2516,2516,4,4,2026-02-07,996
2517,2517,4,4,2026-02-07,992
2518,2518,5,5,2026-02-07,981
2519,2519,5,5,2026-02-07,963
2520,2520,5,5,2026-02-07,950
2521,2521,1,1,2026-02-08,931
2522,2522,1,1,2026-02-08,980
2523,2523,1,1,2026-02-08,902
2524,2524,2,2,2026-02-08,911
2525,2525,2,2,2026-02-08,898
2526,2526,2,2,2026-02-08,836
2527,2527,3,3,2026-02-08,816
2528,2528,3,3,2026-02-08,776
2529,2529,3,3,2026-02-08,815
2530,2530,4,4,2026-02-08,941
2531,2531,4,4,2026-02-08,1014
2532,2532,4,4,2026-02-08,1047
2533,2533,5,5,2026-02-08,843
2534,2534,5,5,2026-02-08,882
2535,2535,5,5,2026-02-08,891
2536,2536,1,1,2026-02-09,895
2537,2537,1,1,2026-02-09,941
2538,2538,1,1,2026-02-09,965
2539,2539,2,2,2026-02-09,927
2540,2540,2,2,2026-02-09,910
2541,2541,2,2,2026-02-09,926
2542,2542,3,3,2026-02-09,797
2543,2543,3,3,2026-02-09,776
2544,2544,3,3,2026-02-09,762
2545,2545,4,4,2026-02-09,972
2546,2546,4,4,2026-02-09,943
2547,2547,4,4,2026-02-09,993
2548,2548,5,5,2026-02-09,894
2549,2549,5,5,2026-02-09,910
2550,2550,5,5,2026-02-09,972
2551,2551,1,1,2026-02-10,997
2552,2552,1,1,2026-02-10,995
2553,2553,1,1,2026-02-10,947
2554,2554,2,2,2026-02-10,877
2555,2555,2,2,2026-02-10,920
2556,2556,2,2,2026-02-10,864
2557,2557,3,3,2026-02-10,829
2558,2558,3,3,2026-02-10,774
2559,2559,3,3,2026-02-10,791
2560,2560,4,4,2026-02-10,1010
2561,2561,4,4,2026-02-10,907
2562,2562,4,4,2026-02-10,956
2563,2563,5,5,2026-02-10,944
2564,2564,5,5,2026-02-10,953
2565,2565,5,5,2026-02-10,946
2566,2566,1,1,2026-02-11,940
2567,2567,1,1,2026-02-11,984
2568,2568,1,1,2026-02-11,911
2569,2569,2,2,2026-02-11,859
2570,2570,2,2,2026-02-11,914
2571,2571,2,2,2026-02-11,857
2572,2572,3,3,2026-02-11,868
2573,2573,3,3,2026-02-11,831
2574,2574,3,3,2026-02-11,777
2575,2575,4,4,2026-02-11,1014
2576,2576,4,4,2026-02-11,930
2577,2577,4,4,2026-02-11,1038
2578,2578,5,5,2026-02-11,930
2579,2579,5,5,2026-02-11,906
2580,2580,5,5,2026-02-11,918
2581,2581,1,1,2026-02-12,920
2582,2582,1,1,2026-02-12,941
2583,2583,1,1,2026-02-12,902
2584,2584,2,2,2026-02-12,972
2585,2585,2,2,2026-02-12,877
2586,2586,2,2,2026-02-12,933
2587,2587,3,3,2026-02-12,808
2588,2588,3,3,2026-02-12,760
2589,2589,3,3,2026-02-12,792
2590,2590,4,4,2026-02-12,1027
2591,2591,4,4,2026-02-12,961
2592,2592,4,4,2026-02-12,936
2593,2593,5,5,2026-02-12,951
2594,2594,5,5,2026-02-12,843
2595,2595,5,5,2026-02-12,918
2596,2596,1,1,2026-02-13,1001
2597,2597,1,1,2026-02-13,941
2598,2598,1,1,2026-02-13,987
2599,2599,2,2,2026-02-13,856
2600,2600,2,2,2026-02-13,889
2601,2601,2,2,2026-02-13,886
2602,2602,3,3,2026-02-13,819
2603,2603,3,3,2026-02-13,802
2604,2604,3,3,2026-02-13,719
2605,2605,4,4,2026-02-13,1037
2606,2606,4,4,2026-02-13,959
2607,2607,4,4,2026-02-13,982
2608,2608,5,5,2026-02-13,917
2609,2609,5,5,2026-02-13,929
2610,2610,5,5,2026-02-13,925
2611,2611,1,1,2026-02-14,914
2612,2612,1,1,2026-02-14,980
2613,2613,1,1,2026-02-14,923
2614,2614,2,2,2026-02-14,870
2615,2615,2,2,2026-02-14,838
2616,2616,2,2,2026-02-14,878
2617,2617,3,3,2026-02-14,772
2618,2618,3,3,2026-02-14,683
2619,2619,3,3,2026-02-14,719
2620,2620,4,4,2026-02-14,866
2621,2621,4,4,2026-02-14,970
2622,2622,4,4,2026-02-14,1035
2623,2623,5,5,2026-02-14,874
2624,2624,5,5,2026-02-14,928
2625,2625,5,5,2026-02-14,920
2626,2626,1,1,2026-02-15,975
2627,2627,1,1,2026-02-15,978
2628,2628,1,1,2026-02-15,1036
2629,2629,2,2,2026-02-15,909
2630,2630,2,2,2026-02-15,867
2631,2631,2,2,2026-02-15,877
2632,2632,3,3,2026-02-15,781
2633,2633,3,3,2026-02-15,774
2634,2634,3,3,2026-02-15,866
2635,2635,4,4,2026-02-15,1006
2636,2636,4,4,2026-02-15,914
2637,2637,4,4,2026-02-15,999
2638,2638,5,5,2026-02-15,887
2639,2639,5,5,2026-02-15,957
2640,2640,5,5,2026-02-15,974
2641,2641,1,1,2026-02-16,940
2642,2642,1,1,2026-02-16,926
2643,2643,1,1,2026-02-16,1008
2644,2644,2,2,2026-02-16,872
2645,2645,2,2,2026-02-16,868
2646,2646,2,2,2026-02-16,861
2647,2647,3,3,2026-02-16,796
2648,2648,3,3,2026-02-16,809
2649,2649,3,3,2026-02-16,838
2650,2650,4,4,2026-02-16,1001
2651,2651,4,4,2026-02-16,1000
2652,2652,4,4,2026-02-16,1030
2653,2653,5,5,2026-02-16,890
2654,2654,5,5,2026-02-16,872
2655,2655,5,5,2026-02-16,953
2656,2656,1,1,2026-02-17,944
2657,2657,1,1,2026-02-17,988
2658,2658,1,1,2026-02-17,948
2659,2659,2,2,2026-02-17,875
2660,2660,2,2,2026-02-17,923
2661,2661,2,2,2026-02-17,903
2662,2662,3,3,2026-02-17,798
2663,2663,3,3,2026-02-17,895
2664,2664,3,3,2026-02-17,847
2665,2665,4,4,2026-02-17,1008
2666,2666,4,4,2026-02-17,984
2667,2667,4,4,2026-02-17,981
2668,2668,5,5,2026-02-17,917
2669,2669,5,5,2026-02-17,938
2670,2670,5,5,2026-02-17,910
2671,2671,1,1,2026-02-18,902
2672,2672,1,1,2026-02-18,948
2673,2673,1,1,2026-02-18,961
2674,2674,2,2,2026-02-18,938
2675,2675,2,2,2026-02-18,868
2676,2676,2,2,2026-02-18,901
2677,2677,3,3,2026-02-18,820
2678,2678,3,3,2026-02-18,819
2679,2679,3,3,2026-02-18,864
2680,2680,4,4,2026-02-18,968
2681,2681,4,4,2026-02-18,945
2682,2682,4,4,2026-02-18,983
2683,2683,5,5,2026-02-18,920
2684,2684,5,5,2026-02-18,913
2685,2685,5,5,2026-02-18,908
2686,2686,1,1,2026-02-19,961
2687,2687,1,1,2026-02-19,923
2688,2688,1,1,2026-02-19,978
2689,2689,2,2,2026-02-19,926
2690,2690,2,2,2026-02-19,915
2691,2691,2,2,2026-02-19,860
2692,2692,3,3,2026-02-19,809
2693,2693,3,3,2026-02-19,841
2694,2694,3,3,2026-02-19,831
2695,2695,4,4,2026-02-19,1005
2696,2696,4,4,2026-02-19,980
2697,2697,4,4,2026-02-19,979
2698,2698,5,5,2026-02-19,978
2699,2699,5,5,2026-02-19,941
2700,2700,5,5,2026-02-19,941
2701,2701,1,1,2026-02-20,1060
2702,2702,1,1,2026-02-20,937
2703,2703,1,1,2026-02-20,866
2704,2704,2,2,2026-02-20,893
2705,2705,2,2,2026-02-20,895
2706,2706,2,2,2026-02-20,910
2707,2707,3,3,2026-02-20,819
2708,2708,3,3,2026-02-20,722
2709,2709,3,3,2026-02-20,820
2710,2710,4,4,2026-02-20,977
2711,2711,4,4,2026-02-20,969
2712,2712,4,4,2026-02-20,916
2713,2713,5,5,2026-02-20,987
2714,2714,5,5,2026-02-20,913
2715,2715,5,5,2026-02-20,956
2716,2716,1,1,2026-02-21,917
2717,2717,1,1,2026-02-21,962
2718,2718,1,1,2026-02-21,940
2719,2719,2,2,2026-02-21,925
2720,2720,2,2,2026-02-21,888
2721,2721,2,2,2026-02-21,866
2722,2722,3,3,2026-02-21,799
2723,2723,3,3,2026-02-21,797
2724,2724,3,3,2026-02-21,809
2725,2725,4,4,2026-02-21,1016
2726,2726,4,4,2026-02-21,937
2727,2727,4,4,2026-02-21,1014
2728,2728,5,5,2026-02-21,882
2729,2729,5,5,2026-02-21,953
2730,2730,5,5,2026-02-21,954
2731,2731,1,1,2026-02-22,931
2732,2732,1,1,2026-02-22,919
2733,2733,1,1,2026-02-22,917
2734,2734,2,2,2026-02-22,903
2735,2735,2,2,2026-02-22,927
2736,2736,2,2,2026-02-22,894
2737,2737,3,3,2026-02-22,712
2738,2738,3,3,2026-02-22,778
2739,2739,3,3,2026-02-22,777
2740,2740,4,4,2026-02-22,999
2741,2741,4,4,2026-02-22,1001
2742,2742,4,4,2026-02-22,985
2743,2743,5,5,2026-02-22,964
2744,2744,5,5,2026-02-22,967
2745,2745,5,5,2026-02-22,910
2746,2746,1,1,2026-02-23,916
2747,2747,1,1,2026-02-23,946
2748,2748,1,1,2026-02-23,882
2749,2749,2,2,2026-02-23,905
2750,2750,2,2,2026-02-23,879
2751,2751,2,2,2026-02-23,1023
2752,2752,3,3,2026-02-23,854
2753,2753,3,3,2026-02-23,775
2754,2754,3,3,2026-02-23,759
2755,2755,4,4,2026-02-23,952
2756,2756,4,4,2026-02-23,1018
2757,2757,4,4,2026-02-23,1019
2758,2758,5,5,2026-02-23,984
2759,2759,5,5,2026-02-23,895
2760,2760,5,5,2026-02-23,949
2761,2761,1,1,2026-02-24,919
2762,2762,1,1,2026-02-24,1014
2763,2763,1,1,2026-02-24,917
2764,2764,2,2,2026-02-24,851
2765,2765,2,2,2026-02-24,857
2766,2766,2,2,2026-02-24,899
2767,2767,3,3,2026-02-24,826
2768,2768,3,3,2026-02-24,824
2769,2769,3,3,2026-02-24,758
2770,2770,4,4,2026-02-24,965
2771,2771,4,4,2026-02-24,960
2772,2772,4,4,2026-02-24,933
2773,2773,5,5,2026-02-24,909
2774,2774,5,5,2026-02-24,983
2775,2775,5,5,2026-02-24,879
2776,2776,1,1,2026-02-25,958
2777,2777,1,1,2026-02-25,1004
2778,2778,1,1,2026-02-25,1001
2779,2779,2,2,2026-02-25,966
2780,2780,2,2,2026-02-25,912
2781,2781,2,2,2026-02-25,917
2782,2782,3,3,2026-02-25,779
2783,2783,3,3,2026-02-25,748
2784,2784,3,3,2026-02-25,794
2785,2785,4,4,2026-02-25,1023
2786,2786,4,4,2026-02-25,892
2787,2787,4,4,2026-02-25,961
2788,2788,5,5,2026-02-25,951
2789,2789,5,5,2026-02-25,930
2790,2790,5,5,2026-02-25,979
2791,2791,1,1,2026-02-26,989
2792,2792,1,1,2026-02-26,893
2793,2793,1,1,2026-02-26,953
2794,2794,2,2,2026-02-26,870
2795,2795,2,2,2026-02-26,870
2796,2796,2,2,2026-02-26,846
2797,2797,3,3,2026-02-26,809
2798,2798,3,3,2026-02-26,850
2799,2799,3,3,2026-02-26,813
2800,2800,4,4,2026-02-26,924
2801,2801,4,4,2026-02-26,977
2802,2802,4,4,2026-02-26,1000
2803,2803,5,5,2026-02-26,925
2804,2804,5,5,2026-02-26,942
2805,2805,5,5,2026-02-26,903
2806,2806,1,1,2026-02-27,940
2807,2807,1,1,2026-02-27,938
2808,2808,1,1,2026-02-27,1008
2809,2809,2,2,2026-02-27,859
2810,2810,2,2,2026-02-27,816
2811,2811,2,2,2026-02-27,955
2812,2812,3,3,2026-02-27,804
2813,2813,3,3,2026-02-27,752
2814,2814,3,3,2026-02-27,835
2815,2815,4,4,2026-02-27,1002
2816,2816,4,4,2026-02-27,1045
2817,2817,4,4,2026-02-27,987
2818,2818,5,5,2026-02-27,1025
2819,2819,5,5,2026-02-27,925
2820,2820,5,5,2026-02-27,952
2821,2821,1,1,2026-02-28,978
2822,2822,1,1,2026-02-28,1074
2823,2823,1,1,2026-02-28,933
2824,2824,2,2,2026-02-28,881
2825,2825,2,2,2026-02-28,929
2826,2826,2,2,2026-02-28,849
2827,2827,3,3,2026-02-28,770
2828,2828,3,3,2026-02-28,794
2829,2829,3,3,2026-02-28,863
2830,2830,4,4,2026-02-28,1009
2831,2831,4,4,2026-02-28,983
2832,2832,4,4,2026-02-28,959
2833,2833,5,5,2026-02-28,845
2834,2834,5,5,2026-02-28,1011
2835,2835,5,5,2026-02-28,927
2836,2836,1,1,2026-03-01,920
2837,2837,1,1,2026-03-01,1041
2838,2838,1,1,2026-03-01,900
2839,2839,2,2,2026-03-01,951
2840,2840,2,2,2026-03-01,900
2841,2841,2,2,2026-03-01,929
2842,2842,3,3,2026-03-01,821
2843,2843,3,3,2026-03-01,828
2844,2844,3,3,2026-03-01,895
2845,2845,4,4,2026-03-01,1067
2846,2846,4,4,2026-03-01,952
2847,2847,4,4,2026-03-01,999
2848,2848,5,5,2026-03-01,862
2849,2849,5,5,2026-03-01,963
2850,2850,5,5,2026-03-01,972
2851,2851,1,1,2026-03-02,867
2852,2852,1,1,2026-03-02,949
2853,2853,1,1,2026-03-02,979
2854,2854,2,2,2026-03-02,914
2855,2855,2,2,2026-03-02,851
2856,2856,2,2,2026-03-02,855
2857,2857,3,3,2026-03-02,794
2858,2858,3,3,2026-03-02,783
2859,2859,3,3,2026-03-02,786
2860,2860,4,4,2026-03-02,926
2861,2861,4,4,2026-03-02,981
2862,2862,4,4,2026-03-02,1044
2863,2863,5,5,2026-03-02,882
2864,2864,5,5,2026-03-02,921
2865,2865,5,5,2026-03-02,954
2866,2866,1,1,2026-03-03,887
2867,2867,1,1,2026-03-03,951
2868,2868,1,1,2026-03-03,991
2869,2869,2,2,2026-03-03,860
2870,2870,2,2,2026-03-03,905
2871,2871,2,2,2026-03-03,938
2872,2872,3,3,2026-03-03,892
2873,2873,3,3,2026-03-03,803
2874,2874,3,3,2026-03-03,771
2875,2875,4,4,2026-03-03,907
2876,2876,4,4,2026-03-03,951
2877,2877,4,4,2026-03-03,924
2878,2878,5,5,2026-03-03,998
2879,2879,5,5,2026-03-03,965
2880,2880,5,5,2026-03-03,885
2881,2881,1,1,2026-03-04,919
2882,2882,1,1,2026-03-04,952
2883,2883,1,1,2026-03-04,991
2884,2884,2,2,2026-03-04,920
2885,2885,2,2,2026-03-04,916
2886,2886,2,2,2026-03-04,908
2887,2887,3,3,2026-03-04,757
2888,2888,3,3,2026-03-04,803
2889,2889,3,3,2026-03-04,798
2890,2890,4,4,2026-03-04,923
2891,2891,4,4,2026-03-04,1046
2892,2892,4,4,2026-03-04,956
2893,2893,5,5,2026-03-04,874
2894,2894,5,5,2026-03-04,912
2895,2895,5,5,2026-03-04,919
2896,2896,1,1,2026-03-05,947
2897,2897,1,1,2026-03-05,939
2898,2898,1,1,2026-03-05,949
2899,2899,2,2,2026-03-05,905
2900,2900,2,2,2026-03-05,903
2901,2901,2,2,2026-03-05,915
2902,2902,3,3,2026-03-05,818
2903,2903,3,3,2026-03-05,819
2904,2904,3,3,2026-03-05,829
2905,2905,4,4,2026-03-05,952
2906,2906,4,4,2026-03-05,953
2907,2907,4,4,2026-03-05,1021
2908,2908,5,5,2026-03-05,913
2909,2909,5,5,2026-03-05,925
2910,2910,5,5,2026-03-05,921
2911,2911,1,1,2026-03-06,1041
2912,2912,1,1,2026-03-06,915
2913,2913,1,1,2026-03-06,915
2914,2914,2,2,2026-03-06,899
2915,2915,2,2,2026-03-06,892
2916,2916,2,2,2026-03-06,854
2917,2917,3,3,2026-03-06,796
2918,2918,3,3,2026-03-06,800
2919,2919,3,3,2026-03-06,779
2920,2920,4,4,2026-03-06,973
2921,2921,4,4,2026-03-06,949
2922,2922,4,4,2026-03-06,934
2923,2923,5,5,2026-03-06,913
2924,2924,5,5,2026-03-06,890
2925,2925,5,5,2026-03-06,877
2926,2926,1,1,2026-03-07,875
2927,2927,1,1,2026-03-07,958
2928,2928,1,1,2026-03-07,932
2929,2929,2,2,2026-03-07,941
2930,2930,2,2,2026-03-07,821
2931,2931,2,2,2026-03-07,885
2932,2932,3,3,2026-03-07,808
2933,2933,3,3,2026-03-07,774
2934,2934,3,3,2026-03-07,798
2935,2935,4,4,2026-03-07,906
2936,2936,4,4,2026-03-07,962
2937,2937,4,4,2026-03-07,946
2938,2938,5,5,2026-03-07,967
2939,2939,5,5,2026-03-07,935
2940,2940,5,5,2026-03-07,960
2941,2941,1,1,2026-03-08,996
2942,2942,1,1,2026-03-08,929
2943,2943,1,1,2026-03-08,954
2944,2944,2,2,2026-03-08,856
2945,2945,2,2,2026-03-08,914
2946,2946,2,2,2026-03-08,920
2947,2947,3,3,2026-03-08,811
2948,2948,3,3,2026-03-08,779
2949,2949,3,3,2026-03-08,871
2950,2950,4,4,2026-03-08,980
2951,2951,4,4,2026-03-08,1097
2952,2952,4,4,2026-03-08,937
2953,2953,5,5,2026-03-08,954
2954,2954,5,5,2026-03-08,968
2955,2955,5,5,2026-03-08,887
2956,2956,1,1,2026-03-09,939
2957,2957,1,1,2026-03-09,894
2958,2958,1,1,2026-03-09,998
2959,2959,2,2,2026-03-09,895
2960,2960,2,2,2026-03-09,866
2961,2961,2,2,2026-03-09,938
2962,2962,3,3,2026-03-09,799
2963,2963,3,3,2026-03-09,832
2964,2964,3,3,2026-03-09,816
2965,2965,4,4,2026-03-09,941
2966,2966,4,4,2026-03-09,958
2967,2967,4,4,2026-03-09,947
2968,2968,5,5,2026-03-09,884
2969,2969,5,5,2026-03-09,864
2970,2970,5,5,2026-03-09,1010
2971,2971,1,1,2026-03-10,960
2972,2972,1,1,2026-03-10,966
2973,2973,1,1,2026-03-10,993
2974,2974,2,2,2026-03-10,878
2975,2975,2,2,2026-03-10,846
2976,2976,2,2,2026-03-10,928
2977,2977,3,3,2026-03-10,752
2978,2978,3,3,2026-03-10,827
2979,2979,3,3,2026-03-10,741
2980,2980,4,4,2026-03-10,929
2981,2981,4,4,2026-03-10,954
2982,2982,4,4,2026-03-10,1006
2983,2983,5,5,2026-03-10,994
2984,2984,5,5,2026-03-10,946
2985,2985,5,5,2026-03-10,905
2986,2986,1,1,2026-03-11,986
2987,2987,1,1,2026-03-11,890
2988,2988,1,1,2026-03-11,913
2989,2989,2,2,2026-03-11,903
2990,2990,2,2,2026-03-11,930
2991,2991,2,2,2026-03-11,891
2992,2992,3,3,2026-03-11,787
2993,2993,3,3,2026-03-11,789
2994,2994,3,3,2026-03-11,843
2995,2995,4,4,2026-03-11,949
2996,2996,4,4,2026-03-11,940
2997,2997,4,4,2026-03-11,969
2998,2998,5,5,2026-03-11,979
2999,2999,5,5,2026-03-11,903
3000,3000,5,5,2026-03-11,919
3001,3001,1,1,2026-03-12,889
3002,3002,1,1,2026-03-12,941
3003,3003,1,1,2026-03-12,958
3004,3004,2,2,2026-03-12,852
3005,3005,2,2,2026-03-12,943
3006,3006,2,2,2026-03-12,908
3007,3007,3,3,2026-03-12,779
3008,3008,3,3,2026-03-12,808
3009,3009,3,3,2026-03-12,819
3010,3010,4,4,2026-03-12,910
3011,3011,4,4,2026-03-12,990
3012,3012,4,4,2026-03-12,1027
3013,3013,5,5,2026-03-12,899
3014,3014,5,5,2026-03-12,910
3015,3015,5,5,2026-03-12,916
3016,3016,1,1,2026-03-13,980
3017,3017,1,1,2026-03-13,907
3018,3018,1,1,2026-03-13,967
3019,3019,2,2,2026-03-13,886
3020,3020,2,2,2026-03-13,966
3021,3021,2,2,2026-03-13,889
3022,3022,3,3,2026-03-13,711
3023,3023,3,3,2026-03-13,824
3024,3024,3,3,2026-03-13,815
3025,3025,4,4,2026-03-13,986
3026,3026,4,4,2026-03-13,1026
3027,3027,4,4,2026-03-13,914
