quality_id,production_id,inspection_date,defect_type,defect_count,quality_status
4254,4254,2026-06-03,Solder Defect,3,Pass
4255,4255,2026-06-03,Component Misplacement,14,Pass
4256,4256,2026-06-03,PCB Damage,11,Pass
4257,4257,2026-06-03,Overheating,7,Pass
4258,4258,2026-06-03,Overheating,3,Pass
4259,4259,2026-06-03,Solder Defect,9,Pass
4260,4260,2026-06-03,Overheating,19,Fail
4261,4261,2026-06-04,Missing Component,12,Pass
4262,4262,2026-06-04,PCB Damage,13,Pass
4263,4263,2026-06-04,Overheating,6,Pass
4264,4264,2026-06-04,Solder Defect,4,Pass
4265,4265,2026-06-04,Overheating,1,Pass
4266,4266,2026-06-04,Overheating,18,Fail
4267,4267,2026-06-04,Solder Defect,14,Pass
4268,4268,2026-06-04,Missing Component,8,Pass
4269,4269,2026-06-04,Component Misplacement,15,Fail
4270,4270,2026-06-04,PCB Damage,7,Pass
4271,4271,2026-06-04,Component Misplacement,23,Fail
4272,4272,2026-06-04,Component Misplacement,6,Pass
4273,4273,2026-06-04,Component Misplacement,9,Pass
4274,4274,2026-06-04,Overheating,8,Pass
4275,4275,2026-06-04,Solder Defect,15,Fail
4276,4276,2026-06-05,Solder Defect,13,Pass
4277,4277,2026-06-05,PCB Damage,5,Pass
4278,4278,2026-06-05,Missing Component,8,Pass
4279,4279,2026-06-05,Overheating,4,Pass
4280,4280,2026-06-05,Missing Component,7,Pass
4281,4281,2026-06-05,Missing Component,8,Pass
4282,4282,2026-06-05,Overheating,9,Pass
4283,4283,2026-06-05,Missing Component,7,Pass
4284,4284,2026-06-05,Solder Defect,7,Pass
4285,4285,2026-06-05,Component Misplacement,17,Fail
4286,4286,2026-06-05,Solder Defect,8,Pass
4287,4287,2026-06-05,PCB Damage,5,Pass
4288,4288,2026-06-05,PCB Damage,4,Pass
4289,4289,2026-06-05,Missing Component,23,Fail
4290,4290,2026-06-05,Solder Defect,7,Pass
4291,4291,2026-06-06,Solder Defect,7,Pass
4292,4292,2026-06-06,Component Misplacement,9,Pass
4293,4293,2026-06-06,Component Misplacement,4,Pass
4294,4294,2026-06-06,Overheating,7,Pass
4295,4295,2026-06-06,Component Misplacement,6,Pass
4296,4296,2026-06-06,PCB Damage,18,Fail
4297,4297,2026-06-06,PCB Damage,8,Pass
4298,4298,2026-06-06,Missing Component,8,Pass
4299,4299,2026-06-06,Missing Component,12,Pass
4300,4300,2026-06-06,Solder Defect,3,Pass
4301,4301,2026-06-06,Solder Defect,19,Fail
4302,4302,2026-06-06,Solder Defect,12,Pass
4303,4303,2026-06-06,Component Misplacement,7,Pass
4304,4304,2026-06-06,Missing Component,16,Fail
4305,4305,2026-06-06,Component Misplacement,9,Pass
4306,4306,2026-06-07,Overheating,21,Fail
4307,4307,2026-06-07,Solder Defect,7,Pass
4308,4308,2026-06-07,Overheating,11,Pass
4309,4309,2026-06-07,Solder Defect,12,Pass
4310,4310,2026-06-07,Solder Defect,6,Pass
4311,4311,2026-06-07,Missing Component,8,Pass
4312,4312,2026-06-07,Overheating,5,Pass
4313,4313,2026-06-07,PCB Damage,7,Pass
4314,4314,2026-06-07,PCB Damage,12,Pass
4315,4315,2026-06-07,Solder Defect,8,Pass
4316,4316,2026-06-07,Missing Component,4,Pass
4317,4317,2026-06-07,Missing Component,7,Pass
4318,4318,2026-06-07,Solder Defect,4,Pass
4319,4319,2026-06-07,Solder Defect,21,Fail
4320,4320,2026-06-07,PCB Damage,12,Pass
4321,4321,2026-06-08,Overheating,4,Pass
4322,4322,2026-06-08,Component Misplacement,29,Fail
4323,4323,2026-06-08,Overheating,3,Pass
4324,4324,2026-06-08,Solder Defect,5,Pass
4325,4325,2026-06-08,PCB Damage,8,Pass
4326,4326,2026-06-08,Missing Component,19,Fail
4327,4327,2026-06-08,Missing Component,16,Fail
4328,4328,2026-06-08,Missing Component,2,Pass
4329,4329,2026-06-08,Missing Component,2,Pass
4330,4330,2026-06-08,Solder Defect,3,Pass
4331,4331,2026-06-08,Overheating,10,Pass
4332,4332,2026-06-08,Missing Component,9,Pass
4333,4333,2026-06-08,Overheating,3,Pass
4334,4334,2026-06-08,Solder Defect,19,Fail
4335,4335,2026-06-08,Overheating,6,Pass
4336,4336,2026-06-09,PCB Damage,9,Pass
4337,4337,2026-06-09,Missing Component,5,Pass
4338,4338,2026-06-09,Solder Defect,27,Fail
4339,4339,2026-06-09,Component Misplacement,10,Pass
4340,4340,2026-06-09,Component Misplacement,3,Pass
4341,4341,2026-06-09,PCB Damage,18,Fail
4342,4342,2026-06-09,PCB Damage,10,Pass
4343,4343,2026-06-09,PCB Damage,4,Pass
4344,4344,2026-06-09,Overheating,10,Pass
4345,4345,2026-06-09,Component Misplacement,10,Pass
4346,4346,2026-06-09,Component Misplacement,26,Fail
4347,4347,2026-06-09,Overheating,5,Pass
4348,4348,2026-06-09,Solder Defect,7,Pass
4349,4349,2026-06-09,Component Misplacement,7,Pass
4350,4350,2026-06-09,Overheating,11,Pass
4351,4351,2026-06-10,Overheating,5,Pass
4352,4352,2026-06-10,PCB Damage,11,Pass
4353,4353,2026-06-10,Missing Component,15,Fail
4354,4354,2026-06-10,Solder Defect,15,Fail
4355,4355,2026-06-10,Missing Component,16,Fail
4356,4356,2026-06-10,Overheating,8,Pass
4357,4357,2026-06-10,Component Misplacement,10,Pass
4358,4358,2026-06-10,Component Misplacement,16,Fail
4359,4359,2026-06-10,Missing Component,10,Pass
4360,4360,2026-06-10,Missing Component,11,Pass
4361,4361,2026-06-10,Solder Defect,28,Fail
4362,4362,2026-06-10,Missing Component,17,Fail
4363,4363,2026-06-10,Component Misplacement,4,Pass
4364,4364,2026-06-10,Missing Component,13,Pass
4365,4365,2026-06-10,Component Misplacement,13,Pass
4366,4366,2026-06-11,Overheating,8,Pass
4367,4367,2026-06-11,Overheating,11,Pass
4368,4368,2026-06-11,Missing Component,16,Fail
4369,4369,2026-06-11,PCB Damage,5,Pass
4370,4370,2026-06-11,PCB Damage,17,Fail
4371,4371,2026-06-11,Overheating,9,Pass
4372,4372,2026-06-11,Solder Defect,17,Fail
4373,4373,2026-06-11,Missing Component,5,Pass
4374,4374,2026-06-11,Overheating,10,Pass
4375,4375,2026-06-11,Solder Defect,18,Fail
4376,4376,2026-06-11,Component Misplacement,12,Pass
4377,4377,2026-06-11,PCB Damage,3,Pass
4378,4378,2026-06-11,Component Misplacement,8,Pass
4379,4379,2026-06-11,Solder Defect,4,Pass
4380,4380,2026-06-11,PCB Damage,8,Pass
4381,4381,2026-06-12,Solder Defect,12,Pass
4382,4382,2026-06-12,Overheating,7,Pass
4383,4383,2026-06-12,Component Misplacement,15,Fail
4384,4384,2026-06-12,Solder Defect,7,Pass
4385,4385,2026-06-12,PCB Damage,9,Pass
4386,4386,2026-06-12,Missing Component,5,Pass
4387,4387,2026-06-12,Component Misplacement,2,Pass
4388,4388,2026-06-12,Solder Defect,7,Pass
4389,4389,2026-06-12,PCB Damage,8,Pass
4390,4390,2026-06-12,Solder Defect,12,Pass
4391,4391,2026-06-12,Missing Component,3,Pass
4392,4392,2026-06-12,Component Misplacement,8,Pass
4393,4393,2026-06-12,Solder Defect,7,Pass
4394,4394,2026-06-12,PCB Damage,4,Pass
4395,4395,2026-06-12,Overheating,13,Pass
4396,4396,2026-06-13,PCB Damage,18,Fail
4397,4397,2026-06-13,Missing Component,18,Fail
4398,4398,2026-06-13,Overheating,12,Pass
4399,4399,2026-06-13,Component Misplacement,6,Pass
4400,4400,2026-06-13,Missing Component,7,Pass
4401,4401,2026-06-13,Component Misplacement,23,Fail
4402,4402,2026-06-13,Missing Component,2,Pass
4403,4403,2026-06-13,Missing Component,3,Pass
4404,4404,2026-06-13,Missing Component,15,Fail
4405,4405,2026-06-13,Component Misplacement,5,Pass
4406,4406,2026-06-13,Overheating,8,Pass
4407,4407,2026-06-13,Missing Component,4,Pass
4408,4408,2026-06-13,Solder Defect,11,Pass
4409,4409,2026-06-13,Overheating,8,Pass
4410,4410,2026-06-13,Component Misplacement,4,Pass
4411,4411,2026-06-14,Component Misplacement,13,Pass
4412,4412,2026-06-14,PCB Damage,20,Fail
4413,4413,2026-06-14,Missing Component,26,Fail
4414,4414,2026-06-14,Missing Component,2,Pass
4415,4415,2026-06-14,Missing Component,7,Pass
4416,4416,2026-06-14,PCB Damage,6,Pass
4417,4417,2026-06-14,Overheating,12,Pass
4418,4418,2026-06-14,Missing Component,14,Pass
4419,4419,2026-06-14,Overheating,6,Pass
4420,4420,2026-06-14,Component Misplacement,6,Pass
4421,4421,2026-06-14,Overheating,9,Pass
4422,4422,2026-06-14,Overheating,10,Pass
4423,4423,2026-06-14,Solder Defect,15,Fail
4424,4424,2026-06-14,Overheating,11,Pass
4425,4425,2026-06-14,Missing Component,23,Fail
4426,4426,2026-06-15,PCB Damage,4,Pass
4427,4427,2026-06-15,PCB Damage,4,Pass
4428,4428,2026-06-15,PCB Damage,16,Fail
4429,4429,2026-06-15,PCB Damage,7,Pass
4430,4430,2026-06-15,Missing Component,19,Fail
4431,4431,2026-06-15,Overheating,12,Pass
4432,4432,2026-06-15,Solder Defect,14,Pass
4433,4433,2026-06-15,Solder Defect,18,Fail
4434,4434,2026-06-15,PCB Damage,11,Pass
4435,4435,2026-06-15,Solder Defect,2,Pass
4436,4436,2026-06-15,Component Misplacement,22,Fail
4437,4437,2026-06-15,Solder Defect,11,Pass
4438,4438,2026-06-15,Component Misplacement,14,Pass
4439,4439,2026-06-15,Missing Component,6,Pass
4440,4440,2026-06-15,Missing Component,11,Pass
4441,4441,2026-06-16,Solder Defect,6,Pass
4442,4442,2026-06-16,Component Misplacement,15,Fail
4443,4443,2026-06-16,Solder Defect,15,Fail
4444,4444,2026-06-16,Solder Defect,20,Fail
4445,4445,2026-06-16,PCB Damage,21,Fail
4446,4446,2026-06-16,PCB Damage,11,Pass
4447,4447,2026-06-16,Overheating,2,Pass
4448,4448,2026-06-16,Component Misplacement,6,Pass
4449,4449,2026-06-16,Missing Component,2,Pass
4450,4450,2026-06-16,Solder Defect,2,Pass
4451,4451,2026-06-16,PCB Damage,15,Fail
4452,4452,2026-06-16,Solder Defect,27,Fail
4453,4453,2026-06-16,Component Misplacement,3,Pass
4454,4454,2026-06-16,Overheating,11,Pass
4455,4455,2026-06-16,Missing Component,23,Fail
4456,4456,2026-06-17,Overheating,10,Pass
4457,4457,2026-06-17,Missing Component,19,Fail
4458,4458,2026-06-17,PCB Damage,5,Pass
4459,4459,2026-06-17,Overheating,21,Fail
4460,4460,2026-06-17,PCB Damage,10,Pass
4461,4461,2026-06-17,Missing Component,10,Pass
4462,4462,2026-06-17,Component Misplacement,9,Pass
4463,4463,2026-06-17,Solder Defect,9,Pass
4464,4464,2026-06-17,Component Misplacement,19,Fail
4465,4465,2026-06-17,Overheating,8,Pass
4466,4466,2026-06-17,Missing Component,3,Pass
4467,4467,2026-06-17,Overheating,6,Pass
4468,4468,2026-06-17,Solder Defect,14,Pass
4469,4469,2026-06-17,Component Misplacement,12,Pass
4470,4470,2026-06-17,Component Misplacement,18,Fail
4471,4471,2026-06-18,Overheating,21,Fail
4472,4472,2026-06-18,PCB Damage,6,Pass
4473,4473,2026-06-18,Component Misplacement,2,Pass
4474,4474,2026-06-18,Missing Component,20,Fail
4475,4475,2026-06-18,Component Misplacement,16,Fail
4476,4476,2026-06-18,Component Misplacement,6,Pass
4477,4477,2026-06-18,Solder Defect,17,Fail
4478,4478,2026-06-18,Solder Defect,10,Pass
4479,4479,2026-06-18,Component Misplacement,6,Pass
4480,4480,2026-06-18,Solder Defect,7,Pass
4481,4481,2026-06-18,Solder Defect,15,Fail
4482,4482,2026-06-18,Component Misplacement,8,Pass
4483,4483,2026-06-18,Solder Defect,5,Pass
4484,4484,2026-06-18,Overheating,7,Pass
4485,4485,2026-06-18,Overheating,28,Fail
4486,4486,2026-06-19,Solder Defect,10,Pass
4487,4487,2026-06-19,Solder Defect,8,Pass
4488,4488,2026-06-19,PCB Damage,12,Pass
4489,4489,2026-06-19,PCB Damage,9,Pass
4490,4490,2026-06-19,Missing Component,2,Pass
4491,4491,2026-06-19,Component Misplacement,3,Pass
4492,4492,2026-06-19,PCB Damage,6,Pass
4493,4493,2026-06-19,Component Misplacement,2,Pass
4494,4494,2026-06-19,Overheating,15,Fail
4495,4495,2026-06-19,Missing Component,3,Pass
4496,4496,2026-06-19,Solder Defect,24,Fail
4497,4497,2026-06-19,Component Misplacement,15,Fail
4498,4498,2026-06-19,PCB Damage,17,Fail
4499,4499,2026-06-19,Solder Defect,1,Pass
4500,4500,2026-06-19,Missing Component,3,Pass
4501,4501,2026-06-20,PCB Damage,16,Fail
4502,4502,2026-06-20,Missing Component,7,Pass
4503,4503,2026-06-20,Solder Defect,20,Fail
4504,4504,2026-06-20,PCB Damage,7,Pass
4505,4505,2026-06-20,Overheating,17,Fail
4506,4506,2026-06-20,Overheating,11,Pass
4507,4507,2026-06-20,Overheating,17,Fail
4508,4508,2026-06-20,Missing Component,3,Pass
4509,4509,2026-06-20,Missing Component,18,Fail
4510,4510,2026-06-20,Component Misplacement,9,Pass
4511,4511,2026-06-20,Missing Component,13,Pass
4512,4512,2026-06-20,Component Misplacement,15,Fail
4513,4513,2026-06-20,Overheating,16,Fail
4514,4514,2026-06-20,Solder Defect,13,Pass
4515,4515,2026-06-20,Solder Defect,10,Pass
4516,4516,2026-06-21,Solder Defect,9,Pass
4517,4517,2026-06-21,Overheating,14,Pass
4518,4518,2026-06-21,PCB Damage,7,Pass
4519,4519,2026-06-21,Solder Defect,17,Fail
4520,4520,2026-06-21,Missing Component,15,Fail
4521,4521,2026-06-21,Component Misplacement,9,Pass
4522,4522,2026-06-21,Overheating,5,Pass
4523,4523,2026-06-21,Component Misplacement,13,Pass
4524,4524,2026-06-21,Solder Defect,12,Pass
4525,4525,2026-06-21,Overheating,9,Pass
4526,4526,2026-06-21,Component Misplacement,8,Pass
4527,4527,2026-06-21,Overheating,6,Pass
4528,4528,2026-06-21,Overheating,5,Pass
4529,4529,2026-06-21,PCB Damage,10,Pass
4530,4530,2026-06-21,PCB Damage,11,Pass
4531,4531,2026-06-22,Overheating,19,Fail
4532,4532,2026-06-22,Component Misplacement,6,Pass
4533,4533,2026-06-22,PCB Damage,19,Fail
4534,4534,2026-06-22,Solder Defect,4,Pass
4535,4535,2026-06-22,Solder Defect,17,Fail
4536,4536,2026-06-22,Solder Defect,15,Fail
4537,4537,2026-06-22,Component Misplacement,13,Pass
4538,4538,2026-06-22,Overheating,3,Pass
4539,4539,2026-06-22,Overheating,25,Fail
4540,4540,2026-06-22,Solder Defect,5,Pass
4541,4541,2026-06-22,Solder Defect,16,Fail
4542,4542,2026-06-22,Solder Defect,9,Pass
4543,4543,2026-06-22,Missing Component,14,Pass
4544,4544,2026-06-22,Solder Defect,7,Pass
4545,4545,2026-06-22,Missing Component,9,Pass
4546,4546,2026-06-23,Overheating,18,Fail
4547,4547,2026-06-23,Missing Component,11,Pass
4548,4548,2026-06-23,Component Misplacement,8,Pass
4549,4549,2026-06-23,Component Misplacement,7,Pass
4550,4550,2026-06-23,Overheating,10,Pass
4551,4551,2026-06-23,Solder Defect,11,Pass
4552,4552,2026-06-23,Missing Component,1,Pass
4553,4553,2026-06-23,Solder Defect,3,Pass
4554,4554,2026-06-23,Solder Defect,7,Pass
4555,4555,2026-06-23,Missing Component,20,Fail
4556,4556,2026-06-23,Solder Defect,6,Pass
4557,4557,2026-06-23,Solder Defect,22,Fail
4558,4558,2026-06-23,Missing Component,20,Fail
4559,4559,2026-06-23,Component Misplacement,9,Pass
4560,4560,2026-06-23,Missing Component,10,Pass
4561,4561,2026-06-24,Solder Defect,27,Fail
4562,4562,2026-06-24,Solder Defect,3,Pass
4563,4563,2026-06-24,Missing Component,16,Fail
4564,4564,2026-06-24,PCB Damage,12,Pass
4565,4565,2026-06-24,PCB Damage,12,Pass
4566,4566,2026-06-24,PCB Damage,5,Pass
4567,4567,2026-06-24,Solder Defect,8,Pass
4568,4568,2026-06-24,PCB Damage,5,Pass
4569,4569,2026-06-24,Missing Component,4,Pass
4570,4570,2026-06-24,Component Misplacement,18,Fail
4571,4571,2026-06-24,Missing Component,25,Fail
4572,4572,2026-06-24,Component Misplacement,11,Pass
4573,4573,2026-06-24,Overheating,26,Fail
4574,4574,2026-06-24,Solder Defect,5,Pass
4575,4575,2026-06-24,Component Misplacement,16,Fail
4576,4576,2026-06-25,Component Misplacement,6,Pass
4577,4577,2026-06-25,Component Misplacement,11,Pass
4578,4578,2026-06-25,Solder Defect,8,Pass
4579,4579,2026-06-25,PCB Damage,14,Pass
4580,4580,2026-06-25,Overheating,7,Pass
4581,4581,2026-06-25,Overheating,6,Pass
4582,4582,2026-06-25,Missing Component,3,Pass
4583,4583,2026-06-25,Missing Component,14,Pass
4584,4584,2026-06-25,Component Misplacement,9,Pass
4585,4585,2026-06-25,Component Misplacement,4,Pass
4586,4586,2026-06-25,PCB Damage,10,Pass
4587,4587,2026-06-25,Component Misplacement,10,Pass
4588,4588,2026-06-25,Missing Component,14,Pass
4589,4589,2026-06-25,Missing Component,3,Pass
4590,4590,2026-06-25,Solder Defect,9,Pass
4591,4591,2026-06-26,Component Misplacement,6,Pass
4592,4592,2026-06-26,Solder Defect,11,Pass
4593,4593,2026-06-26,Overheating,14,Pass
4594,4594,2026-06-26,PCB Damage,9,Pass
4595,4595,2026-06-26,Solder Defect,14,Pass
4596,4596,2026-06-26,Component Misplacement,11,Pass
4597,4597,2026-06-26,Missing Component,9,Pass
4598,4598,2026-06-26,Component Misplacement,12,Pass
4599,4599,2026-06-26,PCB Damage,15,Fail
4600,4600,2026-06-26,Component Misplacement,16,Fail
4601,4601,2026-06-26,PCB Damage,10,Pass
4602,4602,2026-06-26,Overheating,12,Pass
4603,4603,2026-06-26,Overheating,6,Pass
4604,4604,2026-06-26,Solder Defect,7,Pass
4605,4605,2026-06-26,PCB Damage,13,Pass
4606,4606,2026-06-27,Component Misplacement,18,Fail
4607,4607,2026-06-27,Component Misplacement,15,Fail
4608,4608,2026-06-27,Overheating,8,Pass
4609,4609,2026-06-27,Component Misplacement,9,Pass
4610,4610,2026-06-27,PCB Damage,10,Pass
4611,4611,2026-06-27,Overheating,10,Pass
4612,4612,2026-06-27,Component Misplacement,6,Pass
4613,4613,2026-06-27,Solder Defect,3,Pass
4614,4614,2026-06-27,Missing Component,2,Pass
4615,4615,2026-06-27,Component Misplacement,12,Pass
4616,4616,2026-06-27,PCB Damage,4,Pass
4617,4617,2026-06-27,Solder Defect,4,Pass
4618,4618,2026-06-27,Overheating,9,Pass
4619,4619,2026-06-27,Solder Defect,10,Pass
4620,4620,2026-06-27,Solder Defect,9,Pass
4621,4621,2026-06-28,Solder Defect,7,Pass
4622,4622,2026-06-28,Component Misplacement,8,Pass
4623,4623,2026-06-28,Solder Defect,12,Pass
4624,4624,2026-06-28,Component Misplacement,21,Fail
4625,4625,2026-06-28,Overheating,21,Fail
4626,4626,2026-06-28,PCB Damage,12,Pass
4627,4627,2026-06-28,Component Misplacement,9,Pass
4628,4628,2026-06-28,Solder Defect,9,Pass
4629,4629,2026-06-28,PCB Damage,10,Pass
4630,4630,2026-06-28,Missing Component,27,Fail
4631,4631,2026-06-28,Missing Component,13,Pass
4632,4632,2026-06-28,Overheating,17,Fail
4633,4633,2026-06-28,PCB Damage,22,Fail
4634,4634,2026-06-28,Overheating,21,Fail
4635,4635,2026-06-28,Component Misplacement,8,Pass
4636,4636,2026-06-29,Overheating,6,Pass
4637,4637,2026-06-29,PCB Damage,14,Pass
4638,4638,2026-06-29,PCB Damage,6,Pass
4639,4639,2026-06-29,Overheating,10,Pass
4640,4640,2026-06-29,Component Misplacement,6,Pass
4641,4641,2026-06-29,Component Misplacement,9,Pass
4642,4642,2026-06-29,Solder Defect,18,Fail
4643,4643,2026-06-29,Component Misplacement,15,Fail
4644,4644,2026-06-29,Component Misplacement,11,Pass
4645,4645,2026-06-29,Missing Component,15,Fail
4646,4646,2026-06-29,PCB Damage,12,Pass
4647,4647,2026-06-29,Component Misplacement,20,Fail
4648,4648,2026-06-29,Component Misplacement,4,Pass
4649,4649,2026-06-29,PCB Damage,5,Pass
4650,4650,2026-06-29,Missing Component,2,Pass
4651,4651,2026-06-30,Solder Defect,10,Pass
4652,4652,2026-06-30,Component Misplacement,3,Pass
4653,4653,2026-06-30,Missing Component,7,Pass
4654,4654,2026-06-30,Overheating,3,Pass
4655,4655,2026-06-30,Solder Defect,17,Fail
4656,4656,2026-06-30,Solder Defect,7,Pass
4657,4657,2026-06-30,Overheating,10,Pass
4658,4658,2026-06-30,Missing Component,6,Pass
4659,4659,2026-06-30,Component Misplacement,8,Pass
4660,4660,2026-06-30,Solder Defect,10,Pass
4661,4661,2026-06-30,Solder Defect,13,Pass
4662,4662,2026-06-30,Overheating,16,Fail
4663,4663,2026-06-30,Overheating,11,Pass
4664,4664,2026-06-30,Overheating,16,Fail
4665,4665,2026-06-30,PCB Damage,10,Pass
4666,4666,2026-07-01,Missing Component,17,Fail
4667,4667,2026-07-01,PCB Damage,16,Fail
4668,4668,2026-07-01,Solder Defect,4,Pass
4669,4669,2026-07-01,PCB Damage,13,Pass
4670,4670,2026-07-01,Missing Component,1,Pass
4671,4671,2026-07-01,Solder Defect,9,Pass
4672,4672,2026-07-01,Component Misplacement,2,Pass
4673,4673,2026-07-01,Overheating,4,Pass
4674,4674,2026-07-01,Solder Defect,12,Pass
4675,4675,2026-07-01,PCB Damage,23,Fail
4676,4676,2026-07-01,Component Misplacement,11,Pass
4677,4677,2026-07-01,Component Misplacement,11,Pass
4678,4678,2026-07-01,Component Misplacement,12,Pass
4679,4679,2026-07-01,Overheating,10,Pass
4680,4680,2026-07-01,PCB Damage,8,Pass
4681,4681,2026-07-02,Missing Component,2,Pass
4682,4682,2026-07-02,Component Misplacement,21,Fail
4683,4683,2026-07-02,Overheating,24,Fail
4684,4684,2026-07-02,Component Misplacement,7,Pass
4685,4685,2026-07-02,Overheating,9,Pass
4686,4686,2026-07-02,Overheating,11,Pass
4687,4687,2026-07-02,Overheating,7,Pass
4688,4688,2026-07-02,Component Misplacement,21,Fail
4689,4689,2026-07-02,Overheating,6,Pass
4690,4690,2026-07-02,Component Misplacement,6,Pass
4691,4691,2026-07-02,Solder Defect,11,Pass
4692,4692,2026-07-02,PCB Damage,10,Pass
4693,4693,2026-07-02,PCB Damage,22,Fail
4694,4694,2026-07-02,Solder Defect,18,Fail
4695,4695,2026-07-02,Solder Defect,6,Pass
4696,4696,2026-07-03,Solder Defect,7,Pass
4697,4697,2026-07-03,Missing Component,17,Fail
4698,4698,2026-07-03,PCB Damage,20,Fail
4699,4699,2026-07-03,PCB Damage,9,Pass
4700,4700,2026-07-03,Solder Defect,11,Pass
4701,4701,2026-07-03,Component Misplacement,7,Pass
4702,4702,2026-07-03,Component Misplacement,9,Pass
4703,4703,2026-07-03,Solder Defect,9,Pass
4704,4704,2026-07-03,Component Misplacement,10,Pass
4705,4705,2026-07-03,Component Misplacement,11,Pass
4706,4706,2026-07-03,Overheating,8,Pass
4707,4707,2026-07-03,Solder Defect,23,Fail
4708,4708,2026-07-03,PCB Damage,20,Fail
4709,4709,2026-07-03,Missing Component,7,Pass
4710,4710,2026-07-03,PCB Damage,13,Pass
4711,4711,2026-07-04,Overheating,5,Pass
4712,4712,2026-07-04,Overheating,11,Pass
4713,4713,2026-07-04,Overheating,15,Fail
4714,4714,2026-07-04,Solder Defect,8,Pass
4715,4715,2026-07-04,PCB Damage,15,Fail
4716,4716,2026-07-04,Component Misplacement,18,Fail
4717,4717,2026-07-04,Missing Component,3,Pass
4718,4718,2026-07-04,Overheating,4,Pass
4719,4719,2026-07-04,Component Misplacement,7,Pass
4720,4720,2026-07-04,Overheating,30,Fail
4721,4721,2026-07-04,Overheating,12,Pass
4722,4722,2026-07-04,PCB Damage,16,Fail
4723,4723,2026-07-04,Component Misplacement,16,Fail
4724,4724,2026-07-04,PCB Damage,7,Pass
4725,4725,2026-07-04,Overheating,1,Pass
4726,4726,2026-07-05,Overheating,4,Pass
4727,4727,2026-07-05,Component Misplacement,22,Fail
4728,4728,2026-07-05,PCB Damage,3,Pass
4729,4729,2026-07-05,Component Misplacement,1,Pass
4730,4730,2026-07-05,Component Misplacement,13,Pass
4731,4731,2026-07-05,Missing Component,4,Pass
4732,4732,2026-07-05,PCB Damage,9,Pass
4733,4733,2026-07-05,Component Misplacement,5,Pass
4734,4734,2026-07-05,PCB Damage,7,Pass
4735,4735,2026-07-05,Overheating,14,Pass
4736,4736,2026-07-05,Missing Component,2,Pass
4737,4737,2026-07-05,Missing Component,20,Fail
4738,4738,2026-07-05,Component Misplacement,5,Pass
4739,4739,2026-07-05,Missing Component,12,Pass
4740,4740,2026-07-05,Overheating,11,Pass
4741,4741,2026-07-06,Missing Component,7,Pass
4742,4742,2026-07-06,Component Misplacement,11,Pass
4743,4743,2026-07-06,Missing Component,14,Pass
4744,4744,2026-07-06,PCB Damage,8,Pass
4745,4745,2026-07-06,Component Misplacement,14,Pass
4746,4746,2026-07-06,PCB Damage,6,Pass
4747,4747,2026-07-06,Solder Defect,2,Pass
4748,4748,2026-07-06,PCB Damage,4,Pass
4749,4749,2026-07-06,PCB Damage,9,Pass
4750,4750,2026-07-06,Component Misplacement,19,Fail
4751,4751,2026-07-06,Missing Component,9,Pass
4752,4752,2026-07-06,Solder Defect,15,Fail
4753,4753,2026-07-06,Missing Component,11,Pass
4754,4754,2026-07-06,Overheating,23,Fail
4755,4755,2026-07-06,Solder Defect,6,Pass
4756,4756,2026-07-07,PCB Damage,5,Pass
4757,4757,2026-07-07,Missing Component,6,Pass
4758,4758,2026-07-07,Overheating,3,Pass
4759,4759,2026-07-07,Overheating,3,Pass
4760,4760,2026-07-07,Overheating,13,Pass
4761,4761,2026-07-07,Solder Defect,20,Fail
4762,4762,2026-07-07,Overheating,8,Pass
4763,4763,2026-07-07,Component Misplacement,5,Pass
4764,4764,2026-07-07,Solder Defect,11,Pass
4765,4765,2026-07-07,PCB Damage,6,Pass
4766,4766,2026-07-07,Component Misplacement,14,Pass
4767,4767,2026-07-07,Solder Defect,10,Pass
4768,4768,2026-07-07,Solder Defect,21,Fail
4769,4769,2026-07-07,Solder Defect,14,Pass
4770,4770,2026-07-07,Overheating,6,Pass
4771,4771,2026-07-08,Missing Component,12,Pass
4772,4772,2026-07-08,Missing Component,9,Pass
4773,4773,2026-07-08,Component Misplacement,14,Pass
4774,4774,2026-07-08,Missing Component,15,Fail
4775,4775,2026-07-08,PCB Damage,4,Pass
4776,4776,2026-07-08,Component Misplacement,2,Pass
4777,4777,2026-07-08,PCB Damage,13,Pass
4778,4778,2026-07-08,Component Misplacement,6,Pass
4779,4779,2026-07-08,Component Misplacement,18,Fail
4780,4780,2026-07-08,Missing Component,14,Pass
4781,4781,2026-07-08,Component Misplacement,5,Pass
4782,4782,2026-07-08,Component Misplacement,3,Pass
4783,4783,2026-07-08,Component Misplacement,17,Fail
4784,4784,2026-07-08,Missing Component,11,Pass
4785,4785,2026-07-08,Overheating,7,Pass
4786,4786,2026-07-09,Missing Component,11,Pass
4787,4787,2026-07-09,PCB Damage,11,Pass
4788,4788,2026-07-09,PCB Damage,2,Pass
4789,4789,2026-07-09,Overheating,2,Pass
4790,4790,2026-07-09,Overheating,12,Pass
4791,4791,2026-07-09,Component Misplacement,14,Pass
4792,4792,2026-07-09,PCB Damage,14,Pass
4793,4793,2026-07-09,Component Misplacement,3,Pass
4794,4794,2026-07-09,Overheating,18,Fail
4795,4795,2026-07-09,Overheating,18,Fail
4796,4796,2026-07-09,Overheating,13,Pass
4797,4797,2026-07-09,Overheating,8,Pass
4798,4798,2026-07-09,Missing Component,4,Pass
